"","family","_date","sales"
"5472","SEAFOOD",2016-05-05,11.54
"5473","SEAFOOD",2017-04-25,34.501
"5474","SEAFOOD",2016-03-29,33.357002
"5475","SEAFOOD",2016-12-17,13
"5476","SEAFOOD",2017-07-22,17.868
"5477","SEAFOOD",2017-03-03,46.59
"5478","SEAFOOD",2015-11-29,21.742
"5479","SEAFOOD",2016-06-07,40.259
"5480","SEAFOOD",2016-08-28,31.423
"5481","SEAFOOD",2017-07-26,8.642
"5482","SEAFOOD",2015-09-27,64.451004
"5483","SEAFOOD",2016-01-05,35.972
"5484","SEAFOOD",2017-06-22,36.331
"5485","SEAFOOD",2015-11-16,14.04
"5486","SEAFOOD",2017-06-16,43.691
"5487","SEAFOOD",2016-12-21,0
"5488","SEAFOOD",2016-04-20,79.075
"5489","SEAFOOD",2017-01-29,54.044003
"5490","SEAFOOD",2016-08-16,32.294
"5491","SEAFOOD",2016-08-08,81.706
"5492","SEAFOOD",2016-07-31,15.094
"5493","SEAFOOD",2017-07-23,71.066
"5494","SEAFOOD",2017-04-05,19.717001
"5495","SEAFOOD",2015-12-17,13.764999
"5496","SEAFOOD",2015-09-24,16.608
"5497","SEAFOOD",2016-04-21,22.846
"5498","SEAFOOD",2016-10-07,5.071
"5499","SEAFOOD",2016-02-10,18.835
"5500","SEAFOOD",2016-10-06,13.052
"5501","SEAFOOD",2017-06-03,47.134
"5502","SEAFOOD",2015-10-21,20.767
"5503","SEAFOOD",2016-08-21,8.423
"5504","SEAFOOD",2015-09-29,24.487
"5505","SEAFOOD",2016-04-01,132.48
"5506","SEAFOOD",2016-06-19,18.279
"5507","SEAFOOD",2016-11-25,44.055
"5508","SEAFOOD",2017-06-02,2
"5509","SEAFOOD",2017-03-12,50.781998
"5510","SEAFOOD",2016-01-21,85.576004
"5511","SEAFOOD",2016-07-26,3
"5512","SEAFOOD",2015-11-27,38.902
"5513","SEAFOOD",2017-05-01,21.362
"5514","SEAFOOD",2016-02-06,56.166
"5515","SEAFOOD",2016-07-08,31.454
"5516","SEAFOOD",2017-04-26,65.109
"5517","SEAFOOD",2017-01-24,21.958
"5518","SEAFOOD",2017-04-01,45.179
"5519","SEAFOOD",2016-08-13,43.339
"5520","SEAFOOD",2016-11-11,75.798
"5521","SEAFOOD",2016-08-01,34.921
"5522","SEAFOOD",2015-09-23,17.509
"5523","SEAFOOD",2016-09-23,102.723
"5524","SEAFOOD",2017-07-31,6
"5525","SEAFOOD",2017-03-11,143.006
"5526","SEAFOOD",2016-04-12,18.74
"5527","SEAFOOD",2017-06-07,10.205999
"5528","SEAFOOD",2017-05-27,56.792
"5529","SEAFOOD",2016-12-13,6.034
"5530","SEAFOOD",2016-10-26,13.596001
"5531","SEAFOOD",2016-11-17,66.095
"5532","SEAFOOD",2017-05-10,26.792
"5533","SEAFOOD",2015-10-29,6
"5534","SEAFOOD",2015-12-11,99.630005
"5535","SEAFOOD",2017-02-16,12
"5536","SEAFOOD",2016-08-19,60.593
"5537","SEAFOOD",2016-11-22,39.239
"5538","SEAFOOD",2017-04-02,34.735
"5539","SEAFOOD",2017-07-18,69.871
"5540","SEAFOOD",2016-08-01,26.34
"5541","SEAFOOD",2016-10-24,50.275
"5542","SEAFOOD",2017-01-10,37.925
"5543","SEAFOOD",2016-01-07,78.717
"5544","SEAFOOD",2016-07-27,24.325
"5545","SEAFOOD",2016-09-13,67.532
"5546","SEAFOOD",2016-06-18,22.078
"5547","SEAFOOD",2017-05-23,5.424
"5548","SEAFOOD",2015-10-13,15.483
"5549","SEAFOOD",2016-10-19,7.8
"5550","SEAFOOD",2016-10-07,47.307
"5551","SEAFOOD",2017-01-12,50.286
"5552","SEAFOOD",2017-05-16,14.505
"5553","SEAFOOD",2017-03-30,137.92801
"5554","SEAFOOD",2016-10-26,8
"5555","SEAFOOD",2017-01-17,68.146
"5556","SEAFOOD",2016-11-05,28
"5557","SEAFOOD",2016-09-10,58.907
"5558","SEAFOOD",2015-12-07,6.804
"5559","SEAFOOD",2017-01-03,39.352
"5560","SEAFOOD",2017-03-22,27.415
"5561","SEAFOOD",2016-08-17,29.636
"5562","SEAFOOD",2015-11-14,93.83
"5563","SEAFOOD",2016-11-06,55.501
"5564","SEAFOOD",2016-03-22,71.336
"5565","SEAFOOD",2015-12-25,37.736
"5566","SEAFOOD",2016-11-07,6.472
"5567","SEAFOOD",2015-10-10,16.966
"5568","SEAFOOD",2015-09-20,76.642
"5569","SEAFOOD",2015-10-05,16.112999
"5570","SEAFOOD",2016-06-18,4
"5571","SEAFOOD",2017-05-24,36.045
"5572","SEAFOOD",2016-10-13,1
"5573","SEAFOOD",2016-05-23,36.211
"5574","SEAFOOD",2015-11-28,38.694
"5575","SEAFOOD",2017-06-26,14.118
"5576","SEAFOOD",2017-07-08,64.928
"5577","SEAFOOD",2017-02-11,61.399
"5578","SEAFOOD",2017-02-20,5.664
"5579","SEAFOOD",2015-10-12,30.635
"5580","SEAFOOD",2016-04-20,26.028
"5581","SEAFOOD",2017-04-12,106.666
"5582","SEAFOOD",2015-12-13,27.077
"5583","SEAFOOD",2016-07-30,47.773
"5584","SEAFOOD",2016-08-18,35.416
"5585","SEAFOOD",2016-07-15,48.177002
"5586","SEAFOOD",2016-12-25,12
"5587","SEAFOOD",2016-04-15,76.601
"5588","SEAFOOD",2016-10-02,59.655
"5589","SEAFOOD",2017-05-31,0
"5590","SEAFOOD",2016-10-27,14.544001
"5591","SEAFOOD",2017-03-26,51.276
"5592","SEAFOOD",2017-07-25,22.753
"5593","SEAFOOD",2016-09-27,26.902
"5594","SEAFOOD",2017-04-04,34.736
"5595","SEAFOOD",2017-05-25,53.94
"5596","SEAFOOD",2016-03-25,7.545
"5597","SEAFOOD",2016-12-13,2
"5598","SEAFOOD",2016-03-02,7.273
"5599","SEAFOOD",2017-07-12,61.136
"5600","SEAFOOD",2017-05-03,46.642998
"5601","SEAFOOD",2016-05-01,66.586
"5602","SEAFOOD",2017-06-22,133.483
"5603","SEAFOOD",2016-12-21,42.305
"5604","SEAFOOD",2017-04-09,27.141
"5605","SEAFOOD",2016-06-01,24.797
"5606","SEAFOOD",2015-10-25,57.786
"5607","SEAFOOD",2016-05-25,34.636
"5608","SEAFOOD",2016-10-22,44.785
"5609","SEAFOOD",2016-05-02,82.333
"5610","SEAFOOD",2016-05-24,17.08
"5611","SEAFOOD",2015-09-24,3
"5612","SEAFOOD",2017-05-30,78.87
"5613","SEAFOOD",2017-05-18,8.654
"5614","SEAFOOD",2017-07-26,57.596
"5615","SEAFOOD",2017-01-24,61.843002
"5616","SEAFOOD",2015-10-24,49.134
"5617","SEAFOOD",2015-10-25,102.96
"5618","SEAFOOD",2016-10-23,44.607998
"5619","SEAFOOD",2017-01-14,139.856
"5620","SEAFOOD",2017-07-30,103.956
"5621","SEAFOOD",2017-02-25,10.172
"5622","SEAFOOD",2016-09-06,54.803
"5623","SEAFOOD",2016-07-03,41.356
"5624","SEAFOOD",2017-01-07,78.111
"5625","SEAFOOD",2016-05-24,21.131
"5626","SEAFOOD",2017-06-04,27.948
"5627","SEAFOOD",2016-08-16,61.079
"5628","SEAFOOD",2016-08-16,37.04
"5629","SEAFOOD",2017-03-18,160.157
"5630","SEAFOOD",2015-11-16,87.708
"5631","SEAFOOD",2016-05-27,107.499
"5632","SEAFOOD",2016-01-14,36.941
"5633","SEAFOOD",2015-10-17,3
"5634","SEAFOOD",2015-11-19,54.595
"5635","SEAFOOD",2016-12-19,2
"5636","SEAFOOD",2017-01-27,42.352
"5637","SEAFOOD",2016-01-06,35.352
"5638","SEAFOOD",2016-02-10,60.714
"5639","SEAFOOD",2015-11-10,38.533
"5640","SEAFOOD",2015-12-10,6.067
"5641","SEAFOOD",2017-02-26,9.657
"5642","SEAFOOD",2017-08-09,7.0959997
"5643","SEAFOOD",2016-04-25,23.904
"5644","SEAFOOD",2016-11-06,22.703
"5645","SEAFOOD",2016-01-11,49.902
"5646","SEAFOOD",2017-03-04,14.918
"5647","SEAFOOD",2015-11-24,36.683
"5648","SEAFOOD",2016-05-29,12.347
"5649","SEAFOOD",2015-10-06,41.065998
"5650","SEAFOOD",2016-02-10,27.831001
"5651","SEAFOOD",2017-04-28,9.318
"5652","SEAFOOD",2016-08-04,65.666
"5653","SEAFOOD",2015-12-18,42.113
"5654","SEAFOOD",2015-10-08,13.866
"5655","SEAFOOD",2017-02-16,58.478
"5656","SEAFOOD",2016-07-30,3
"5657","SEAFOOD",2016-05-12,36.409
"5658","SEAFOOD",2016-11-07,74.782
"5659","SEAFOOD",2016-04-21,24.686
"5660","SEAFOOD",2016-04-17,62.906
"5661","SEAFOOD",2016-10-17,41.468002
"5662","SEAFOOD",2017-02-15,28.597
"5663","SEAFOOD",2015-11-13,35.211998
"5664","SEAFOOD",2016-06-16,71.512
"5665","SEAFOOD",2016-01-10,13.315001
"5666","SEAFOOD",2016-07-23,82.316
"5667","SEAFOOD",2016-09-28,26.331
"5668","SEAFOOD",2016-10-04,59.754
"5669","SEAFOOD",2016-09-11,23.762
"5670","SEAFOOD",2017-07-04,8
"5671","SEAFOOD",2016-09-27,28.314
"5672","SEAFOOD",2016-04-03,15.625
"5673","SEAFOOD",2017-01-17,26.945
"5674","SEAFOOD",2016-05-08,95.809006
"5675","SEAFOOD",2017-05-29,23.872
"5676","SEAFOOD",2016-11-28,47.288
"5677","SEAFOOD",2016-06-23,8
"5678","SEAFOOD",2016-01-23,131.442
"5679","SEAFOOD",2015-09-19,81.315
"5680","SEAFOOD",2016-06-10,30.646
"5681","SEAFOOD",2017-03-20,27.486
"5682","SEAFOOD",2015-11-19,44.249
"5683","SEAFOOD",2016-07-28,28.289
"5684","SEAFOOD",2016-09-13,39.22
"5685","SEAFOOD",2017-02-15,35.97
"5686","SEAFOOD",2017-03-27,15
"5687","SEAFOOD",2016-02-24,8.382
"5688","SEAFOOD",2016-02-17,43.126
"5689","SEAFOOD",2016-02-08,58.637
"5690","SEAFOOD",2015-12-28,21.204
"5691","SEAFOOD",2016-10-06,66.591
"5692","SEAFOOD",2016-01-16,61.438
"5693","SEAFOOD",2017-05-27,54.458
"5694","SEAFOOD",2017-04-24,2
"5695","SEAFOOD",2017-03-28,34.204
"5696","SEAFOOD",2016-05-10,26.396
"5697","SEAFOOD",2017-01-04,46.819
"5698","SEAFOOD",2017-02-11,10.844
"5699","SEAFOOD",2016-01-21,52.248
"5700","SEAFOOD",2017-08-13,17
"5701","SEAFOOD",2017-01-18,37.141
"5702","SEAFOOD",2017-07-05,41.208
"5703","SEAFOOD",2017-02-07,22.871
"5704","SEAFOOD",2017-07-20,0
"5705","SEAFOOD",2016-01-01,16.202
"5706","SEAFOOD",2017-06-09,38.935
"5707","SEAFOOD",2017-07-04,11.461
"5708","SEAFOOD",2015-10-22,86.106
"5709","SEAFOOD",2015-11-04,17.572
"5710","SEAFOOD",2016-09-26,36.964
"5711","SEAFOOD",2015-09-29,19.692
"5712","SEAFOOD",2016-01-10,35.413
"5713","SEAFOOD",2016-01-07,11.964
"5714","SEAFOOD",2016-07-03,30.768
"5715","SEAFOOD",2015-11-15,31.58
"5716","SEAFOOD",2017-07-16,67.078
"5717","SEAFOOD",2015-09-29,72.528
"5718","SEAFOOD",2017-03-19,4
"5719","SEAFOOD",2016-06-17,4
"5720","SEAFOOD",2017-01-12,61.553
"5721","SEAFOOD",2015-09-27,13.181
"5722","SEAFOOD",2016-03-08,8.262
"5723","SEAFOOD",2017-07-08,16.617
"5724","SEAFOOD",2016-01-19,35.838
"5725","SEAFOOD",2016-06-22,27.785
"5726","SEAFOOD",2015-11-06,65.318
"5727","SEAFOOD",2016-11-29,24.933
"5728","SEAFOOD",2015-09-30,3
"5729","SEAFOOD",2016-02-27,64.207
"5730","SEAFOOD",2016-06-30,79.15
"5731","SEAFOOD",2015-10-19,35.885002
"5732","SEAFOOD",2016-08-18,38.247
"5733","SEAFOOD",2016-09-07,58.531002
"5734","SEAFOOD",2015-12-10,61.155
"5735","SEAFOOD",2017-03-03,24
"5736","SEAFOOD",2017-07-20,9.54
"5737","SEAFOOD",2017-05-13,14.614
"5738","SEAFOOD",2017-06-09,4.386
"5739","SEAFOOD",2016-03-30,21.383
"5740","SEAFOOD",2016-03-19,5
"5741","SEAFOOD",2016-05-25,15.88
"5742","SEAFOOD",2017-06-21,1
"5743","SEAFOOD",2016-01-14,103.466
"5744","SEAFOOD",2017-02-02,17
"5745","SEAFOOD",2016-08-05,28.324999
"5746","SEAFOOD",2016-05-14,67.884
"5747","SEAFOOD",2016-07-03,34.992
"5748","SEAFOOD",2016-02-26,34.781
"5749","SEAFOOD",2017-04-05,55.662003
"5750","SEAFOOD",2017-04-10,16
"5751","SEAFOOD",2016-06-13,24.333
"5752","SEAFOOD",2016-03-25,26.159
"5753","SEAFOOD",2016-06-27,33.278
"5754","SEAFOOD",2015-12-05,58.467
"5755","SEAFOOD",2017-02-21,0
"5756","SEAFOOD",2016-04-07,3
"5757","SEAFOOD",2016-09-13,2
"5758","SEAFOOD",2016-06-08,34.575
"5759","SEAFOOD",2017-03-20,0
"5760","SEAFOOD",2016-12-01,39.702
"5761","SEAFOOD",2016-09-22,11
"5762","SEAFOOD",2017-06-10,113.837
"5763","SEAFOOD",2016-04-07,40.028
"5764","SEAFOOD",2016-11-12,67.185
"5765","SEAFOOD",2016-08-29,45.971
"5766","SEAFOOD",2017-04-15,1
"5767","SEAFOOD",2015-10-17,68.358
"5768","SEAFOOD",2017-06-29,76.872
"5769","SEAFOOD",2017-01-18,74.783
"5770","SEAFOOD",2017-07-25,0
"5771","SEAFOOD",2016-12-03,39
"5772","SEAFOOD",2016-03-09,0
"5773","SEAFOOD",2015-12-21,83.043
"5774","SEAFOOD",2016-08-11,10.257
"5775","SEAFOOD",2016-11-24,41.28
"5776","SEAFOOD",2016-11-27,83.027
"5777","SEAFOOD",2016-09-29,4
"5778","SEAFOOD",2016-04-21,56.683
"5779","SEAFOOD",2016-06-26,42.006
"5780","SEAFOOD",2016-08-14,51.817
"5781","SEAFOOD",2016-02-04,88.602005
"5782","SEAFOOD",2015-12-06,32.32
"5783","SEAFOOD",2015-10-30,73.21
"5784","SEAFOOD",2017-04-02,22.888
"5785","SEAFOOD",2016-01-07,9
"5786","SEAFOOD",2016-02-19,49.478
"5787","SEAFOOD",2017-04-22,59.155
"5788","SEAFOOD",2017-06-04,29.616
"5789","SEAFOOD",2017-04-27,30.441
"5790","SEAFOOD",2017-08-05,25.008999
"5791","SEAFOOD",2016-10-23,26.431
"5792","SEAFOOD",2016-07-20,22.576
"5793","SEAFOOD",2016-10-14,116.719
"5794","SEAFOOD",2017-05-08,80.543
"5795","SEAFOOD",2017-02-24,10
"5796","SEAFOOD",2016-08-13,38.336
"5797","SEAFOOD",2016-12-26,10
"5798","SEAFOOD",2016-06-11,49.925
"5799","SEAFOOD",2016-11-20,57.7
"5800","SEAFOOD",2017-05-14,37.686
"5801","SEAFOOD",2017-03-22,30.486
"5802","SEAFOOD",2017-04-29,59.138
"5803","SEAFOOD",2015-11-03,29.960001
"5804","SEAFOOD",2017-02-03,38.364
"5805","SEAFOOD",2017-07-15,41.076
"5806","SEAFOOD",2017-02-26,20.24
"5807","SEAFOOD",2015-11-10,29.917
"5808","SEAFOOD",2017-04-29,32.382
"5809","SEAFOOD",2016-05-19,38.564
"5810","SEAFOOD",2016-11-04,20.616
"5811","SEAFOOD",2017-01-20,39.34
"5812","SEAFOOD",2016-04-24,4.643
"5813","SEAFOOD",2016-10-11,27.501
"5814","SEAFOOD",2016-01-07,10.044
"5815","SEAFOOD",2016-04-11,32.661
"5816","SEAFOOD",2017-04-08,53.125
"5817","SEAFOOD",2016-03-04,40.796
"5818","SEAFOOD",2016-01-18,2
"5819","SEAFOOD",2017-06-01,0
"5820","SEAFOOD",2016-06-02,6
"5821","SEAFOOD",2017-04-25,32.012
"5822","SEAFOOD",2016-08-20,118.265
"5823","SEAFOOD",2016-02-16,38.805
"5824","SEAFOOD",2017-07-17,23.29
"5825","SEAFOOD",2016-10-14,42.744
"5826","SEAFOOD",2016-12-15,10
"5827","SEAFOOD",2017-05-19,16.249
"5828","SEAFOOD",2016-01-02,71.384
"5829","SEAFOOD",2017-07-17,29.153
"5830","SEAFOOD",2017-02-23,67.566
"5831","SEAFOOD",2016-10-02,38.517
"5832","SEAFOOD",2016-03-03,43.394
"5833","SEAFOOD",2017-02-10,33
"5834","SEAFOOD",2017-04-08,8.04
"5835","SEAFOOD",2017-07-20,17.484
"5836","SEAFOOD",2016-12-16,6.6540003
"5837","SEAFOOD",2016-09-09,27.398
"5838","SEAFOOD",2016-08-25,27.993
"5839","SEAFOOD",2016-11-22,3
"5840","SEAFOOD",2017-01-19,119.127
"5841","SEAFOOD",2016-07-26,56.114
"5842","SEAFOOD",2016-05-11,67.645
"5843","SEAFOOD",2017-05-30,48.443
"5844","SEAFOOD",2016-03-08,94.353
"5845","SEAFOOD",2017-01-09,44.457
"5846","SEAFOOD",2015-10-10,150.729
"5847","SEAFOOD",2016-09-14,2
"5848","SEAFOOD",2016-12-27,35.838
"5849","SEAFOOD",2017-05-22,1
"5850","SEAFOOD",2016-04-04,64.908
"5851","SEAFOOD",2016-05-03,105.207
"5852","SEAFOOD",2016-06-03,142.09
"5853","SEAFOOD",2016-02-12,37.193
"5854","SEAFOOD",2017-01-12,41.63
"5855","SEAFOOD",2015-10-20,4
"5856","SEAFOOD",2016-07-24,11.554
"5857","SEAFOOD",2017-08-12,58.47
"5858","SEAFOOD",2016-09-11,50.748
"5859","SEAFOOD",2016-04-03,9
"5860","SEAFOOD",2015-10-03,78.949
"5861","SEAFOOD",2016-06-23,52.047
"5862","SEAFOOD",2015-09-29,111.862
"5863","SEAFOOD",2016-01-20,6.864
"5864","SEAFOOD",2016-09-15,54.523
"5865","SEAFOOD",2016-06-19,111.452995
"5866","SEAFOOD",2016-04-22,49.183
"5867","SEAFOOD",2017-05-04,7.312
"5868","SEAFOOD",2017-01-19,33.964
"5869","SEAFOOD",2016-01-16,48.447
"5870","SEAFOOD",2016-05-09,84.311005
"5871","SEAFOOD",2015-12-16,18.037
"5872","SEAFOOD",2017-02-05,48.817
"5873","SEAFOOD",2017-04-27,55.723
"5874","SEAFOOD",2016-12-27,7
"5875","SEAFOOD",2017-04-08,35.206
"5876","SEAFOOD",2017-02-09,48.428
"5877","SEAFOOD",2016-06-29,17.663
"5878","SEAFOOD",2015-12-21,50.304
"5879","SEAFOOD",2016-12-13,39.274
"5880","SEAFOOD",2016-05-15,64.489
"5881","SEAFOOD",2016-06-17,54.786
"5882","SEAFOOD",2016-03-29,4
"5883","SEAFOOD",2015-10-12,13.076
"5884","SEAFOOD",2016-03-06,69.28
"5885","SEAFOOD",2016-11-06,24.013
"5886","SEAFOOD",2017-05-31,42.468002
"5887","SEAFOOD",2016-02-28,21.765999
"5888","SEAFOOD",2017-04-13,20.706
"5889","SEAFOOD",2015-11-13,52.835
"5890","SEAFOOD",2017-03-08,34.436
"5891","SEAFOOD",2017-06-14,8.112
"5892","SEAFOOD",2017-07-28,31.011
"5893","SEAFOOD",2016-08-22,2
"5894","SEAFOOD",2016-10-30,7
"5895","SEAFOOD",2015-09-19,174.23401
"5896","SEAFOOD",2015-10-02,44.397
"5897","SEAFOOD",2016-02-17,23.812
"5898","SEAFOOD",2017-05-25,20.466
"5899","SEAFOOD",2017-01-01,26.626
"5900","SEAFOOD",2015-11-04,3
"5901","SEAFOOD",2015-11-16,39.864
"5902","SEAFOOD",2017-02-23,18.253
"5903","SEAFOOD",2016-03-04,34.081
"5904","SEAFOOD",2016-10-18,30.265
"5905","SEAFOOD",2016-06-08,3
"5906","SEAFOOD",2016-07-22,38.202
"5907","SEAFOOD",2016-01-20,16.897
"5908","SEAFOOD",2016-08-05,10.451
"5909","SEAFOOD",2016-05-30,31.139
"5910","SEAFOOD",2017-06-07,13.77
"5911","SEAFOOD",2016-10-05,12
"5912","SEAFOOD",2016-05-21,2
"5913","SEAFOOD",2016-10-01,52
"5914","SEAFOOD",2016-10-16,5.69
"5915","SEAFOOD",2016-05-25,2
"5916","SEAFOOD",2016-08-15,75.423996
"5917","SEAFOOD",2017-03-13,8
"5918","SEAFOOD",2016-01-03,36.773
"5919","SEAFOOD",2017-04-15,33.313
"5920","SEAFOOD",2017-02-04,51.371002
"5921","SEAFOOD",2016-12-29,89.961
"5922","SEAFOOD",2017-03-26,38.139
"5923","SEAFOOD",2017-06-25,22.557
"5924","SEAFOOD",2015-09-22,32.639
"5925","SEAFOOD",2015-10-21,21.712
"5926","SEAFOOD",2015-12-12,10.746
"5927","SEAFOOD",2016-06-24,10.5060005
"5928","SEAFOOD",2016-08-02,52.238
"5929","SEAFOOD",2017-06-20,37.736
"5930","SEAFOOD",2015-11-12,105.754
"5931","SEAFOOD",2016-04-09,75.829
"5932","SEAFOOD",2017-08-11,16.859001
"5933","SEAFOOD",2016-07-27,30.962
"5934","SEAFOOD",2017-02-24,33.493
"5935","SEAFOOD",2015-12-26,37.432
"5936","SEAFOOD",2017-06-08,27.516
"5937","SEAFOOD",2016-10-19,2
"5938","SEAFOOD",2017-08-12,35.258
"5939","SEAFOOD",2016-06-26,59.464
"5940","SEAFOOD",2017-04-07,1
"5941","SEAFOOD",2016-04-14,74.449
"5942","SEAFOOD",2016-07-05,57.5
"5943","SEAFOOD",2016-10-31,0
"5944","SEAFOOD",2017-05-14,0
"5945","SEAFOOD",2016-01-10,0
"5946","SEAFOOD",2017-05-31,31.592001
"5947","SEAFOOD",2017-03-26,46.292
"5948","SEAFOOD",2016-05-13,37.521
"5949","SEAFOOD",2016-05-10,7.952
"5950","SEAFOOD",2017-01-18,24.641
"5951","SEAFOOD",2015-11-25,29.855
"5952","SEAFOOD",2017-01-10,92.598
"5953","SEAFOOD",2016-02-13,14.493
"5954","SEAFOOD",2017-04-16,26.536
"5955","SEAFOOD",2016-02-23,15.62
"5956","SEAFOOD",2017-07-24,38.5
"5957","SEAFOOD",2016-06-11,9
"5958","SEAFOOD",2016-08-28,41.384
"5959","SEAFOOD",2016-05-25,26.212
"5960","SEAFOOD",2016-03-18,3
"5961","SEAFOOD",2016-09-20,51.251
"5962","SEAFOOD",2016-02-08,37.192
"5963","SEAFOOD",2017-06-10,25.683
"5964","SEAFOOD",2016-05-21,16.172
"5965","SEAFOOD",2017-02-01,40.556
"5966","SEAFOOD",2015-12-11,70.8
"5967","SEAFOOD",2016-12-19,95.957
"5968","SEAFOOD",2015-12-01,51.302002
"5969","SEAFOOD",2016-03-18,58.68
"5970","SEAFOOD",2017-02-20,21.775
"5971","SEAFOOD",2016-12-10,46.296
"5972","SEAFOOD",2015-11-19,1
"5973","SEAFOOD",2016-07-09,65.891
"5974","SEAFOOD",2016-11-07,36.15
"5975","SEAFOOD",2017-07-27,11
"5976","SEAFOOD",2017-05-05,36.459
"5977","SEAFOOD",2017-01-05,64.099
"5978","SEAFOOD",2017-03-21,28.105999
"5979","SEAFOOD",2017-02-22,10
"5980","SEAFOOD",2017-07-04,38.668
"5981","SEAFOOD",2015-10-01,36.100998
"5982","SEAFOOD",2016-02-26,118.701004
"5983","SEAFOOD",2017-01-09,27.286
"5984","SEAFOOD",2016-11-23,30.72
"5985","SEAFOOD",2015-10-22,75.492004
"5986","SEAFOOD",2016-04-09,112.67
"5987","SEAFOOD",2017-01-24,36.65
"5988","SEAFOOD",2015-12-18,11.659
"5989","SEAFOOD",2016-03-13,28.986
"5990","SEAFOOD",2017-01-03,134.41
"5991","SEAFOOD",2016-08-09,15.521
"5992","SEAFOOD",2016-12-03,60.412
"5993","SEAFOOD",2017-01-09,8.175
"5994","SEAFOOD",2016-08-24,24.429
"5995","SEAFOOD",2016-06-05,45.275
"5996","SEAFOOD",2016-04-03,38.363
"5997","SEAFOOD",2017-07-10,32.624
"5998","SEAFOOD",2016-06-19,34.61
"5999","SEAFOOD",2016-12-20,9
"6000","SEAFOOD",2016-03-10,17.274
"6001","SEAFOOD",2015-12-23,6.274
"6002","SEAFOOD",2017-03-02,1
"6003","SEAFOOD",2016-10-15,65.467
"6004","SEAFOOD",2016-08-14,26.544
"6005","SEAFOOD",2017-01-04,68.426
"6006","SEAFOOD",2016-02-29,25.403
"6007","SEAFOOD",2015-10-01,48.821
"6008","SEAFOOD",2015-11-24,2
"6009","SEAFOOD",2016-06-04,139.766
"6010","SEAFOOD",2016-01-30,4
"6011","SEAFOOD",2016-02-17,79.072
"6012","SEAFOOD",2017-02-10,51.406
"6013","SEAFOOD",2017-02-17,45.99
"6014","SEAFOOD",2016-06-25,119.077
"6015","SEAFOOD",2016-07-03,66.376
"6016","SEAFOOD",2016-06-02,59.879
"6017","SEAFOOD",2016-08-11,63.429
"6018","SEAFOOD",2016-04-23,14.151
"6019","SEAFOOD",2015-12-21,17.495
"6020","SEAFOOD",2016-07-10,22.469
"6021","SEAFOOD",2016-11-20,18.116001
"6022","SEAFOOD",2016-03-13,2
"6023","SEAFOOD",2015-12-09,20.73
"6024","SEAFOOD",2015-12-12,128.961
"6025","SEAFOOD",2016-09-06,25.685
"6026","SEAFOOD",2016-10-25,48.691
"6027","SEAFOOD",2015-10-09,41.125
"6028","SEAFOOD",2017-04-19,3
"6029","SEAFOOD",2015-11-04,17.541
"6030","SEAFOOD",2016-08-09,52.609
"6031","SEAFOOD",2016-02-15,85.175
"6032","SEAFOOD",2017-05-07,30.469
"6033","SEAFOOD",2016-02-22,45.079
"6034","SEAFOOD",2015-11-09,60.12
"6035","SEAFOOD",2016-02-17,1
"6036","SEAFOOD",2016-12-04,5
"6037","SEAFOOD",2016-10-09,16.542
"6038","SEAFOOD",2016-01-29,31.275
"6039","SEAFOOD",2017-01-26,53.748
"6040","SEAFOOD",2017-04-06,191.36
"6041","SEAFOOD",2016-06-20,64.932
"6042","SEAFOOD",2017-06-24,73.089
"6043","SEAFOOD",2017-06-18,36.296
"6044","SEAFOOD",2016-03-01,44.862
"6045","SEAFOOD",2017-07-14,42.43
"6046","SEAFOOD",2016-04-09,73.567
"6047","SEAFOOD",2017-01-22,19
"6048","SEAFOOD",2016-02-02,34.86
"6049","SEAFOOD",2016-02-13,143.186
"6050","SEAFOOD",2017-07-08,43.444
"6051","SEAFOOD",2015-11-20,57.18
"6052","SEAFOOD",2016-05-23,41.703
"6053","SEAFOOD",2015-11-09,36.414
"6054","SEAFOOD",2016-05-22,71.914
"6055","SEAFOOD",2017-07-14,14.98
"6056","SEAFOOD",2015-10-01,25.077
"6057","SEAFOOD",2016-12-25,82.443
"6058","SEAFOOD",2017-06-01,70.857
"6059","SEAFOOD",2016-04-07,132.945
"6060","SEAFOOD",2015-11-04,39.409
"6061","SEAFOOD",2016-12-18,19.802
"6062","SEAFOOD",2017-05-07,12.666
"6063","SEAFOOD",2015-11-05,31.015999
"6064","SEAFOOD",2017-05-27,114.028
"6065","SEAFOOD",2016-03-24,1
"6066","SEAFOOD",2015-12-14,39.051
"6067","SEAFOOD",2016-11-11,12.899
"6068","SEAFOOD",2016-09-22,0
"6069","SEAFOOD",2015-11-24,32.603
"6070","SEAFOOD",2016-12-11,9
"6071","SEAFOOD",2015-12-30,21.235
"6072","SEAFOOD",2016-06-02,17.834
"6073","SEAFOOD",2017-04-21,38.295998
"6074","SEAFOOD",2015-09-26,80.706
"6075","SEAFOOD",2017-08-12,0
"6076","SEAFOOD",2017-01-11,2
"6077","SEAFOOD",2016-06-25,11.757
"6078","SEAFOOD",2016-05-07,8.22
"6079","SEAFOOD",2017-04-05,28.129
"6080","SEAFOOD",2016-12-19,26.749
"6081","SEAFOOD",2017-05-15,33.223
"6082","SEAFOOD",2016-11-26,16.256
"6083","SEAFOOD",2017-05-30,27.977
"6084","SEAFOOD",2016-01-25,21.951
